Date_Text,Language,Post_Type,Publisher,Title,Category,Description,mediaType,Viewes,Reads,Likes,Comments,Shares
"January 3rd 2021, 05:30:01.004",Hindi,news,Hindivivek,??????????? ????? ?????? ?????? ?? ?????? ???????,Top Stories,"?????? ??? ?????? ?????? ?? ???? ?? ??? ???????? ??? ?? ??? ??? ??????? ???????? ??? ?? ???? ??? ???????? ?? ??? ?? ????, ????? ???? ??? ????? ?????? ??? ????????? ?? ???? ????",text,131,6,0,0,
"January 3rd 2021, 11:45:01.198",Hindi,news,Uttam Hindu,"??????? ??? ?????? ?? 239 ??? ?????, ??? ????? 262850, ????? 2915",,"January 03, 2021 ??????? (????? ?????? ?????): ??????? ??? ?????? ??????? ?? ?????? ??? ?? ?? ??? ????? ?? ?????? ?????? ???? ?? ??? ??? ????? ??? ?? ?????? ??????? ?? 239 ??? ????? ??? ?? ??? ????? ??? ?? ??????? ?? ???????? ?? ??? ?????? 262850 ?? ?? ?? ?????? ?? 256811",text,131,0,0,0,
"January 3rd 2021, 11:00:00.657",English,news,ORGANISER,'Comedian' Munawar Faruqi and four others arrested for insulting Hindu gods,Political & General News,Madhya Pradesh police have arrested stand-up comedian Munawar Faruqi and four others for passing indecent remarks against Hindu gods and Union Home minister Amit Shah during a programme,text,131,2,0,0,
"January 3rd 2021, 04:15:01.052",Hindi,news,Vishwavarta,"?????? ????? ??? ???? ?? ??? ?????, ?? ????? ?????? ?? ??? ????,?? ????",Political & General News,": ?????? ????? ??? ???????? ????? ????-???? ???? ? ??? ??, ????? ?? ?????? ????? ?? ??? ???? ????? ??? ????? ?? ?????? ???? ??? ????? ?? ?? ???????????? ?? ???? ???? ???? ???? ????? ????? ?? ???????? ???? ???????? ?? ????? ????? ?? ??? ?? ??? ???",text,131,0,0,0,
"January 3rd 2021, 04:30:01.427",Hindi,news,Live Hindustan,"??????????? ?? ???? ?? ??????? ?? ???? ??? ????? ???? ??? ???????? ????????, ?????? ?????",Top Stories,"???? ??????????? ?? ?????? ?? ?????? ???? ???????? ?? ????? ?? ???? ????????? ?? ?? ???? ????, ?? ??? ??? ????? ???? ?? ???? ??? ??? ?? ??? ???????? ???????? ?? ????? ???, ?????, ?????, ???? ?? ??????? ???? ?? ???? ???????? ?? ???? ??? ????? ????? ",text,130,0,0,0,
"January 3rd 2021, 08:45:01.134",Hindi,news,Uttam Hindu,"??????? ??? ????? ??????? ??? 100 ???? ???? ?????, ??????? ???????, ????? ???? ??? ????",,"January 03, 2021 ??????? (????? ?????? ?????): ????? ?? ??????? ?? ????? ??????? ??? ????? ????? ?? ????-???? ?? ??? ??????? ?? ??????? ??????? ????? ???? ?? ???? ???? ????? ??? ??? ?? ??? ?? ?????? ?? ??? ?????? ????? ??? ??? ??? ????? ??? ????? ?? ?????? ????  ?",text,130,0,0,0,
"January 3rd 2021, 15:45:01.577",Hindi,news,Republic Bharat,"PM ???? ?? ?? ???? ??????? ?? ??? ?? ???, BCCI ??????? ?? ???? ??? ???? ?? ????? ??",Political & General News,???????????? ??????? ???? ?????? ?? ???????? ??????? ???? ??????? ?? ??? ?? ??? ??? ?? ????? ???????? ???? ???? ?? ???? ????? ?????? ???? ?? ????? ??? ,text,129,0,0,0,
"January 3rd 2021, 08:30:00.393",Hindi,news,Jammu Kashmir Now,"????? ???? ?? ???? ????????? ??? ????? ????? ?? ????? ???? ?? ??????, ??? ? ???????? ??? ??? ????? ?? ????? ????",Top Stories, ??????? ??? ??? ??? ?????? ???????? ?????? ????? ???? ?? ?? ??? ??? ?? ????????? ??? ????? ????? ????? ???? ?? ?????? ???? ??? ????? ???? ?? ??? ?? ?? ????????? ?? ????????? ??? ?? ?? ???? ????? ????? ?? ??????? ?? ??????  ???? ?? ?? ???? ??? ???? ?? ????  ????? ???? ?? ??? ?? ??? ???? ???????? ??? ??? ?????? ?? ?? ??? ???? ???? ?????? ????? ???? ?? ?? ??? ???? ?????????? ?????? ?? ??? ???? ??? ????? ????? ?????? ???? ?? ?????? ??? ??? ??? ?????? ?? ?? ???? 30 ?????? 2020 ?? ?????-?????-?-??,text,128,13,0,0,
"January 3rd 2021, 10:30:01.153",English,news,SWARAJYAMAG,"Govt Plans To Provide PSU, Private Companies With Crime Records Database",Top Stories,"By paying a fee, companies would get access to the repository of data on arrests, convictions, court cases et cetera.",text,128,1,0,0,
"January 3rd 2021, 01:45:00.743",Telugu,news,Nijam Today,????? ?? ????? ????? ????????????? ???????????? ????,Top Stories,????? ?? ????? ????? ????????????? ???????????? ????,text,127,1,0,0,
"January 3rd 2021, 11:15:01.167",Hindi,news,Live Hindustan,??? 2020 ??? ?? ???????? ?????? ?? ???? 50 ???? ?? ?????? ??????,Top Stories,"??? 2020 ????????? ?? ???? ?? ????? ?? ??? ??? 2020 ??? ?????? ?? ???? ???????? ?? ????? ?? ????? ?? ????? ?? ??? ?? ????? ??????? ?? ?? ???? ?????? ???? ???? ?? ???? ??? ?? ????????? ?? ?????? ?? ????? ???? ?????? ???? ?? ??? ?? ???????? ?? ????? ?????? ?? ???? ????? ?? ??? ??? ??????? ??????? ??? ?????? ?? ?? ?? ?????? ?? ???????? ????? ?? ???? ????? ???????? ???? ??? ?????? ?? ???? ?????? ?? ????? ?? ???, ??? ?? ????? ??? ???? ???????? ????? ?? ?? ??? ?? ?????? ??? ????? ??? ????? ???? ?? ?? ??????? ???????? ??? ?? ?????? ??? ???? ????? ???????? ???? ????? ??? ????? ?? ??? ",text,127,1,0,0,
"January 3rd 2021, 08:30:01.768",English,news,India Narrative,Rupee on solid footing as fund inflows likely to continue,Economics & Business,"Expectations of continuous foreign investment into the domestic equity market will support the new found strength in Rupee, analysts opined. However, global cues such as US political situation along with global vaccination roll-out will play a determining role in Rupee?s further movement.",text,126,0,0,0,
"January 3rd 2021, 07:30:00.908",Hindi,news,The Narrative World,"??? ?? ????? ???? ?? ???? ???????? ???, ??????? ??? ??? ??? ?????? ????? ??? ?????; ??????? ?? ?? ??? ?? ?????",Top Stories,"??? ?? ????? ???? ?? ???? ???????? ???, ??????? ??? ??? ??? ?????? ????? ??? ?????; ??????? ?? ?? ??? ?? ?????",text,126,21,0,0,
"January 3rd 2021, 04:15:01.442",Hindi,news,Republic Bharat,"VIDEO: ????? ?????? ??? ???? BJP ?? ????? ??????, ?????? ?? ????? ???? ???????? ?? ????",Top Stories,"?????? ?? ??? ?? ???? ??????? ?? ???? ??????? ?? ????? ???????? ?? ??? ????? ?? ??? ?? ?? ?? ???? ?? ??? ??? ?? ???? ??? ??????? ?? ?? ????????? ?????????? ?? ?????? ?? ????? ???? ???????? ?? ?????? ????? ???? ?? ???? ??? ??? ?? ???, ???? ?? ??????????? ???? ???? ?? ??? ?? ??????? ?? ?????????? ??? ?????? ?? ??? ???? ????? ?????? ?? ???? ??? ??? ???",text,126,1,0,0,
"January 3rd 2021, 01:30:00.735",Telugu,news,Nijam Today,?????? ???????? '???????????' ??????????? ?? ????? ,Top Stories,?????? ???????? '???????????' ??????????? ?? ????? ,text,126,0,0,0,
"January 3rd 2021, 14:15:00.492",English,news,Janam Tv National,Japan back out from Thailand Open as Kento Momota tests positive for Covid-19,Top Stories,Bangkok (Thailand): Japan withdrew from the Thailand Open as their Men's singles world number one Kento Momota tests positive for Covid-19. Badminton,text,125,1,0,0,
"January 3rd 2021, 05:15:01.402",Hindi,news,Since Independence,???? ??? ????? ????? Corona Vaccine: ????????? ?????? ?????????,Top Stories,????? ????? ? ???????? ????????? ?????? ??. ????????? ?? ??? ?? ?? Corona Vaccine ????? ????? ???? ??? ??? ??? ????? ????? ?? ???? ????? ?????? ????? 1 ????? ????????? ?????????? ?? 20 ?????? ????????? ??????? ????? ???? ????? ?? ???? 30 ????? ????? ?? Corona Vaccine ????? ?? ????? ???? ??? ????????? ?? ??? [?] The post ???? ??? ????? ????? Corona Vaccine: ????????? ?????? ????????? appeared first on sinceindependence.,text,125,1,0,0,
"January 3rd 2021, 12:00:01.344",Hindi,news,Opindia Hindi,??????? ?????? ??? ??????? ?????? ???? ?? ???? ????? ???? ???? ????? ???-??? ??? ??? ???????,Political & General News,--- ??????? ?????? ??? ??????? ?????? ???? ?? ???? ????? ???? ???? ????? ???-??? ??? ??? ??????? ??,text,125,1,0,0,
"January 3rd 2021, 04:45:00.490",Hindi,news,Rashtriya Shiksha,?????? ?????? ? ????? ?? ???-24 ? (???) - rashtriyashiksha.com,Top Stories, ? ??????? ???????? ?????? ?????? ?? ?? ?????? ??????? ????-?????????? ??? ?? ????? ??????? ?????? ?? ???????? ???? ???? ??? ???? ?? ???????? ??? ???? ??? ???? ?? ???????? ?????,text,125,9,0,0,
"January 3rd 2021, 04:30:01.267",Hindi,news,Vishwavarta,"?????? ??????? ?? ??????? ??, ???????? ???? ?? ????????? ?? ???????? ???",Political & General News,: ???? ?????? ?? ???? ?????? ???? ????? ????? ?? ?????????? ??????? ?? ???? ?? ??? ??? ?????? ??? ???????? ???????? ???? ?? ????????? ?? ??? ????????? ???????? ????? ????????????? ??????? ?? ?????? ?????? ???? ?????? ?? ???????? ?????? ?????? ?? ?? ??? ?????? ????? ?? ?????? ?????? ??????? ??? ??? ??? ??? ??? ?????? ???? ?????? ????? ?? ?? ?????????? ????? ?????? ?????? ??????? ?? ?? ????? ??? ??????? ?? ??? ???,text,124,0,0,0,
"January 3rd 2021, 06:45:01.318",Hindi,news,Indo Asian Times,"????? ??? ?????? ?? ?? ??? ?? ???, 192 ??? ??????? ????? - Indo Asian Times",Top Stories,"?????????. ????? ??? ?????? ?? ?? ??? ?????????? ?? ??? ?? ??? ??, ???? 192 ??? ??????? ????? ???? ?",text,124,0,0,0,
"January 3rd 2021, 04:30:01.086",Hindi,news,Amar Ujala,?????? ?? ??? ??? ???? : ???????? ?? ?????????? ?? ??? ?????? ??? 1000 ???????? ?? ???,Political & General News,?????? ?? ??? ??????? ??????? ?????? ????? ?? ?????? ???? ??? ??? ??? ?????? ???? ?? ??? ???? ???? ?? ?? ???? ?? ????? ?? ?? ??? ???????? ?? ?????????? ?? ??? ?? ?????? ??? 1000 ?? ???? ???????? ?? ??? ?? ?? ??? ????? ?? ??? ?? ?? ?? ?? ?? ?? ??? ??? ?? ????? ??? ?????? ??????? ?? ????? ???? ?????????? ?? ????? ?? ?? ?????????? ??? ???? ?? ???? ,text,123,12,0,0,
"January 3rd 2021, 12:15:00.403",Hindi,news,Uttam Hindu,???????? ?? ??????????? ???? ?? ????? ?? ???? ???,,"January 03, 2021 ??? ?????? (????? ?????? ?????) : ???????? ????? ?? ??????? ?????? ?????? ???????? ?? ?????? ?? ???? ?????? ?? ??????? ??? ??? ?? ???? ????? ???????? ??????????? ???? ?? ????? ?? ??? ????? ??????????? ???? ?? ?? 189??? ????? ??? ???? ???? 03 ????? 1831",text,123,0,0,0,
"January 3rd 2021, 07:00:01.536",Hindi,news,Since Independence,"????????? ?? ????????? ?? ???? ??????; ???? ???? ????,?? ?????? ?? ???? ?? ????",Top Stories,"????? ????? ? ???? ?????? ?????? ??????? ?? ??????? ?? ??????? ?? ??? ???? ??? ???? ??? ?????? ??????? ?? ?????? ??? ?? ??? ????????? ?? ????????? ?? ????? ?? ??? ?? ?????? ??? ?? ??? ???? ?? ???? ?? ???? ???? ???? ?? ???? ??? Drugs Controller General of India (DCGI) ?? 11 ??? [?] The post ????????? ?? ????????? ?? ???? ??????; ???? ???? ????,?? ?????? ?? ???? ?? ???? appeared first on sinceindependence.",text,123,0,0,0,
"January 3rd 2021, 12:15:02.116",English,news,Wion News,"As understanding of Russian hacking grows, so does alarm",International Relation,"On Election Day, Gen. Paul Nakasone, the nation?s top cyberwarrior, reported that the battle against Russian interference in the presidential campaign had posted major successes and exposed the other side?s online weapons, tools and tradecraft.",text,122,0,0,0,
"January 3rd 2021, 13:45:01.377",Hindi,news,Uttam Hindu,"?????? ???? ?????? ?? ??? ?? ??? ????? ????? ??????? ?????? ?????, ????? ??? 1 ??? ??? 4 ??? ????? ?? ??????? ?? ????????? ????? ??????",,"January 03, 2021 ??????? (????? ?????? ?????): ??????????? ?????? ??????? ???? ?? ???????? ??????? ??? ????? ????? ?? ?????-19 ??????? ?? ???????? ?? ??????? ?? ????? ??? ????? ?????? ???? ??? ???? ?? ???????? ????? ?? ?? ?????? ????? ?? ????? ?? ?? ????? ??? ????????? ??",text,122,0,0,0,
"January 3rd 2021, 10:15:01.200",English,news,TFIPOST,Amarinder Singh supported a movement which is now printing "Kill Amarinder" posters. But he can still act,Top Stories,"Amarinder Singh's anti-Khalistan approach makes him a prime target for Khalistanis, who have put up posters in Mohali, wanting him dead.",text,120,7,0,0,
"January 3rd 2021, 11:00:00.917",Hindi,news,TFI,???????? ????? ?? ???? DMK ?? ????? ?? ???????? ???? ?????? ???? ?? ???? ????,Political & General News,???????? ???????? ??????? ?? ???? ?? ???? ???????? ???? ?????? ??? DMK ????? ?? ??? ???? ?? ????? ?? ?? ??? DMK ?? ?????????? .................,text,120,2,0,0,
"January 3rd 2021, 05:33:00.000",English,news,ORGANISER,Church Priority over Last 400 Years: Social Justice or Conversion?,Political & General News,"Christians across the world decry evils of Hindu caste system and lose no opportunity to blame Hindu religion for the same, ignoring that caste, segregation and untouchability were given sanction by the Pope
",text,120,3,0,0,
"January 3rd 2021, 05:54:00.000",English,news,SWARAJYAMAG,Here's Why PM Modi's Effort To Mediate In The Malankara Orthodox Church Dispute In Kerala Is Crucial,Political & General News,"The Orthodox faction wants the dispute to be settled within the framework of the relevant Supreme Court order.

",text,119,3,0,0,
"January 3rd 2021, 00:30:00.044",Telugu,news,Nijam Today,????????? ?????????? ?????? ?? ????? ?????   ,International Relation,????????? ?????????? ?????? ?? ????? ?????   ,text,119,1,0,0,
"January 3rd 2021, 08:15:00.200",Hindi,news,VSK Bharat,????? ??? ???? ??? ??? ???????? ?? ?????? - VSK Bharat,Political & General News,"Spread the love ???????, ?????????? ?? ????? ?? ???? ??? ?? ??? ???? ??. ??? 1967 ?? ?????? ?????? ?? ??? ?? ????? ??? ?????????? ?? ???????? ????? ?? ???? ??. ????? ??? ????? ????? ?????? ?????? ?????? ?? ???????? ???? ???? ??? ??. ?? ????? 85 ??????? ???????? ?? ???? ???? ??? ??. ?? [?]",text,118,9,0,0,
"January 3rd 2021, 11:15:00.384",Hindi,news,The Narrative World,2020 ??? ??? ?? 10 ???? ???? ????? (3): ???????? ??? ?????????? ????? ?????? ???????? ?? ?????? ??????? ???????? ??????? ???? ?? ?????? ????,Top Stories,2020 ??? ??? ?? 10 ???? ???? ????? (3): ???????? ??? ?????????? ????? ?????? ???????? ?? ?????? ??????? ???????? ??????? ???? ?? ?????? ????,text,118,8,0,0,
"January 3rd 2021, 04:15:01.002",Hindi,news,Jagran,"????? ????? ??????????? ?? ????? ?? ????? ????? ?? ?? ????? ??????, ??? ????? ???? ???? ?????? ???????",Top Stories,?????? ???? ???????? ????? ????? ????? ????? ??? ?? ??? ???? ??? ?? ??? ??? ?? ??? ?? ??? ??? ??? ?? ?? ????? ????? ??? ??? ?????? ?? ??? ?????? ???? ?? ??? ?????? ????? ????? ?? ??? 2019 ??? ???? ?? ??? ????? ??? ?????? ?? ?????? ?? ?? ????? ???? ????? ????? ??? ??? ????? ???? ???? ?? ?????? ???????? ???? ????? ????? ?? ???? ????? 212 ?? ?? ???? ?? ??? ????? ????? ??? ?? ??? ??? ?? ???? ?? ?? ????-???? ????? ????? ?? ???? ????? ?? ???? ?? ?? ???? ?? ????? ????? ??? ?? ???? ??? ???? ??????? ????? ?? ??? ???? ,text,117,0,0,0,
"January 3rd 2021, 11:00:01.252",Hindi,news,Opindia Hindi,"??????? ?? ????? ?????, ???? ?? ????? ?????: ????? ?? ?????? ?????? UP ????? ?? ??????? ????",Political & General News,"--- ??????? ?? ????? ?????, ???? ?? ????? ?????: ????? ?? ?????? ?????? UP ????? ?? ??????? ???? ??? ??",text,117,3,0,0,
"January 3rd 2021, 10:30:00.664",English,news,JK Fact,"A pistol, three pistol magazines, thirty five bullets and five hand grenades were recovered from the hideout located ahead of the LoC fencing, SSP said",,"Police in Poonch district of Jammu and Kashmir on Sunday claimed to have busted a militant hideout and recovered arms and ammunition from their possession, even as the district police chief said that attempts were being made to trigger communal tension in Jammu region.",text,116,2,0,0,
"January 3rd 2021, 13:15:01.364",Hindi,news,Uttam Hindu,"?????? ??? ?? ????? ?? ?????, ?????? ?? ??? ???? ?? ????",Top Stories,"January 03, 2021 ?? ?????? (????? ?????? ?????)- ?????? ??? ?????? ?? ??? ?? ?? ?? ?????? ?? ????? ?? ??? ?? ??????? ?? Disease X ??? ?? ??? ?? ?? ?? ????? ?? ??? ?? ?? ???? ???? ??? ?? ?????? ?? ???? ??? ???????? ???-?????? ????????? ?????? ?? ??? ?? ?????? ?????",text,116,2,0,0,
"January 3rd 2021, 09:15:00.459",English,news,Janam Tv National,DGCI approves Serum Institute's "Covishield" and Bharat Biotech's "Covaxin" vaccines for emergency restricted use,Top Stories,New Delhi: The Drugs Controller General of India on Sunday gave the green signal to the vaccines developed by Bharat Biotech and Serum Institute for,text,116,2,0,0,
"January 3rd 2021, 04:15:00.949",Hindi,news,Amar Ujala,"??????! ?????? ??????? ?? ??? ?? ?? ????? ?? ???? ?? ?? ???? ?????, ???? ?? ??? ???? ??? ????",Top Stories,??? ??? ?????? ??????? ?? ???? ?? ??? ?? ????? ????? ? ??? ???? ?????? ???? ?? ??? ?? ?? ?? ??? ??? ?? ???? ?? ??????? ?? ????????? ???? ?? ?????? ????? ?? ??? ???? ??? ????? ????? ?? ??? ??? ??? ??? ????? ???? ?? ?? ????? ?? ?????? ????? ???? ?? ???? ??? ,text,115,0,0,0,
"January 3rd 2021, 12:30:01.856",English,news,Newsroom Post,"Rashid Alvi backs Akhilesh?s Covid-19 vaccine remark, says ?it may be misused by Govt?",Political & General News,"New Delhi: A day after Samajwadi Party chief Akhilesh Yadav?s weird remark on Covid-19 vaccine, Congress leader Rashid Alvi today openly supported his claim. Rashid Alvi said that Akhilesh?s doubts are valid as the vaccine may be misused. ?The way Government was targeting opposition leaders via probe agencies, SP leader?s doubts are valid as ?BJP government can not be trusted? ?I will not say that Akhilesh Yadav?s statements are wrong. His doubts are valid,? Alvi told reporters. Alvi, however, added that there is no danger to the common people from the COVID vaccine but ?there will be apprehension among opposition leaders?. ?The way BJP & PM have used agencies including CBI, Income Tax Dept & ED against opposition leaders, I think there?s nothing wrong with it if Akhilesh Yadav fears that vaccine can be misused. The way govt is working against opposition leaders, fear is justified,? Rashid Alvi told newsmen. The way BJP & PM have used agencies including CBI, Income Tax Dept & ED against opposition leaders, I think there?s nothing wrong with it if Akhilesh Yadav fears that vaccine can be misused. The way govt is working against opposition leaders,fear is justified:Rashid Alvi,Congress pic.twitter.com/qXuXRsmzdW ? ANI (@ANI) January 3, 2021 Alvi condemned remarks of controversial Islamic preacher Zakir Naik in which he reportedly said that ?temples should not be allowed in an Islamic country? in the context of demolition of a Hindu temple in Pakistan. ?Won?t take BJP vaccine,? said Akhilesh Earlier on Saturday, former UP CM and Samajwadi Party chief Akhilesh Yadav, said that ?I will not get vaccinated ? that too on BJP?s vaccine (COVID-19), as I don?t trust it, at a press conference in Lucknow. He also added that if his government comes to power, the vaccine will we be provided free ? ?not BJP?s vaccine?. ?I will not take the COVID-19 vaccine at this moment. That too given by Bharatiya Janata Party. How can I trust BJP?s vaccine, not a chance. When our government will be formed, everyone will get a free vaccine. We cannot take the BJP vaccine,? he said at a press conference in Lucknow.",text,115,0,0,0,
